target_pref_name,molecule_chembl_id,canonical_smiles,pIC50,molecule,fingerprints,MolWt,LogP,NumHDonors,NumHAcceptors
Replicase polyprotein 1ab,CHEMBL5187062,CC1(C)[C@H](C(=O)OCc2cccc(F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,5.036212173,<rdkit.Chem.rdchem.Mol object at 0x000001AC759813F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0EEA0>,490.5090000000002,1.1765999999999996,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5184585,CC1(C)[C@H](C(=O)OCc2ccc(F)cc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,5.13076828,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0EF10>,490.5090000000002,1.1765999999999996,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5188979,CC1(C)[C@H](C(=O)OCc2cc(F)cc(F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,4.772113295,<rdkit.Chem.rdchem.Mol object at 0x000001AC759814D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0EF80>,508.4990000000002,1.3156999999999999,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5177564,CC1(C)[C@H](C(=O)OCc2ccc(F)cc2F)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,5.443697499,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0EFF0>,508.4990000000002,1.3156999999999999,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5202165,CC1(C)[C@H](C(=O)OCc2c(F)cc(F)cc2F)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,5.795880017,<rdkit.Chem.rdchem.Mol object at 0x000001AC759815B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F060>,526.4890000000001,1.4548000000000003,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5192323,CC1(C)[C@H](C(=O)OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,4.452225295,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F0D0>,608.5130000000003,3.0751000000000017,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5193661,CC1(C)[C@H](C(=O)OCc2cccc([N+](=O)[O-])c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,4.876148359,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F140>,517.5160000000002,0.9456999999999995,1.0,9.0
Replicase polyprotein 1ab,CHEMBL5172484,COc1ccc(COC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)COc4ccccc4)[C@H]3S(=O)(=O)C2(C)C)cc1,4.507239611,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F1B0>,502.54500000000024,1.0461,1.0,8.0
Replicase polyprotein 1ab,CHEMBL5202168,CC1(C)[C@H](C(=O)OCc2ccc(C(F)(F)F)o2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,4.991399828,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F220>,530.4770000000002,1.6493000000000002,1.0,8.0
Replicase polyprotein 1ab,CHEMBL5194556,Cc1cc(COC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)COc4ccccc4)[C@H]3S(=O)(=O)C2(C)C)on1,5.045757491,<rdkit.Chem.rdchem.Mol object at 0x000001AC759817E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F290>,477.4950000000002,0.33392000000000044,1.0,9.0
Replicase polyprotein 1ab,CHEMBL5170364,COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S(=O)(=O)C1(C)C,5.102372909,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F300>,396.4210000000001,-0.5328999999999979,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5177086,CCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S(=O)(=O)C1(C)C,5.283996656,<rdkit.Chem.rdchem.Mol object at 0x000001AC759818C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F370>,410.44800000000015,-0.14279999999999804,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5183479,C#CCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S(=O)(=O)C1(C)C,5.522878745,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F3E0>,420.4430000000001,-0.5294999999999979,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5193299,CC1(C)[C@H](C(=O)OCC#N)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,5.013228266,<rdkit.Chem.rdchem.Mol object at 0x000001AC759819A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F450>,421.4310000000001,-0.639119999999997,1.0,8.0
Replicase polyprotein 1ab,CHEMBL5184016,CC1(C)[C@H](C(=O)OCOc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,5.180456064,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981A10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F4C0>,488.5180000000002,0.8737999999999988,1.0,8.0
Replicase polyprotein 1ab,CHEMBL5198745,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)CCc3ccccc3)[C@H]2S1(=O)=O,4.3400838,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981A80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F530>,470.54700000000025,1.5913000000000002,1.0,6.0
Replicase polyprotein 1ab,CHEMBL5203554,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3c(F)c(F)c(F)c(F)c3F)[C@H]2S1(=O)=O,5.27572413,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981AF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F5A0>,562.4690000000003,1.7329999999999997,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5188357,COc1ccc(OCC(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)OCc4ccccc4)C(C)(C)S(=O)(=O)[C@H]23)cc1,5.552841969,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981B60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F610>,502.54500000000024,1.0461,1.0,8.0
Replicase polyprotein 1ab,CHEMBL5183136,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COCc3ccccc3)[C@H]2S1(=O)=O,5.638272164,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981BD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F680>,486.5460000000003,1.1752999999999998,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5189663,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COC3CCCCC3)[C@H]2S1(=O)=O,5.387216143,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981C40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F6F0>,478.5670000000004,1.3078000000000007,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5184680,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3cccc4ccccc34)[C@H]2S1(=O)=O,4.375717904,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981CB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F760>,522.5790000000003,2.1906999999999996,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5191009,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,6.15490196,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981D20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F7D0>,481.16200000000003,1.9598000000000002,0.0,5.0
Replicase polyprotein 1ab,CHEMBL5184035,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](Br)[C@H]2S1(=O)=O,4.995678626,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981D90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F840>,402.2660000000001,1.2372,0.0,5.0
Replicase polyprotein 1ab,CHEMBL5201737,CC1(C)[C@H](C(=O)O)N2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,4.616184634,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981E00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F8B0>,391.03700000000003,0.3010000000000001,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5196801,CC1(C)[C@H](C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,6.22184875,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981E70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F920>,526.1590000000001,1.868,0.0,7.0
Replicase polyprotein 1ab,CHEMBL5174185,CC1(C)[C@H](C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)C(Br)(Br)[C@H]2[S+]1[O-],6.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981EE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0F990>,510.1600000000001,2.2019,0.0,6.0
Replicase polyprotein 1ab,CHEMBL615,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981F50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FA00>,350.3960000000001,0.6970999999999998,2.0,5.0
Replicase polyprotein 1ab,CHEMBL5175665,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2[S@@+]1[O-],4.640164518,<rdkit.Chem.rdchem.Mol object at 0x000001AC75981FC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FA70>,456.5200000000002,1.3713999999999993,1.0,6.0
Replicase polyprotein 1ab,CHEMBL5180585,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](NC(=O)COc3ccccc3)[C@H]2[S@@+]1[O-],4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FAE0>,456.5200000000002,1.3713999999999993,1.0,6.0
Replicase polyprotein 1ab,CHEMBL5177029,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC759820A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FB50>,472.51900000000023,1.0374999999999994,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5207886,CC1(C)[C@H](C(=O)OCc2cc(F)c(F)c(F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FBC0>,526.4890000000001,1.4548000000000003,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5205045,CC1(C)[C@H](C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FC30>,517.5160000000002,0.9456999999999995,1.0,9.0
Replicase polyprotein 1ab,CHEMBL5182588,CC1(C)[C@H](C(=O)OCc2ccc3ccccc3c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC759821F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FCA0>,522.5790000000003,2.1906999999999996,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5183311,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2S1(=O)=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FD10>,456.5200000000002,1.2011999999999998,1.0,6.0
Replicase polyprotein 1ab,CHEMBL5207205,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)OCc3ccccc3)[C@H]2S1(=O)=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC759822D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FD80>,472.51900000000023,1.7687000000000002,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5200029,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FDF0>,592.4570000000003,3.5425200000000014,1.0,8.0
Replicase polyprotein 1ab,CHEMBL5178752,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)CNC(=O)c3ccccc3)[C@H]2S1(=O)=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC759823B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FE60>,499.54500000000024,0.38850000000000234,2.0,7.0
Replicase polyprotein 1ab,CHEMBL5194789,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)CNC(=O)OCc3ccccc3)[C@H]2S1(=O)=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FED0>,529.5710000000003,0.8849000000000018,2.0,8.0
Replicase polyprotein 1ab,CHEMBL5200470,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E0FF40>,585.6790000000003,2.2996,2.0,8.0
Replicase polyprotein 1ab,CHEMBL5185121,CCN1CCC(NC(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)OCc4ccccc4)C(C)(C)S(=O)(=O)[C@H]23)c2ccccc2)C(=O)C1=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04040>,653.7140000000003,0.18890000000000606,3.0,9.0
Replicase polyprotein 1ab,CHEMBL5181916,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E040B0>,486.5460000000002,1.4259999999999988,1.0,7.0
Replicase polyprotein 1ab,CHEMBL5204887,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccc(F)cc3)C(C)(C)S(=O)(=O)[C@H]12,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC759825E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04120>,504.53600000000023,1.5650999999999995,1.0,7.0
Replicase polyprotein 1ab,CHEMBL3133030,CC1(C)S[C@H]2N(C(=O)C2(Br)Br)[C@H]1C(=O)OCc1ccccc1,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04190>,449.16400000000016,3.278200000000002,0.0,4.0
Replicase polyprotein 1ab,CHEMBL5174549,CC1(C)S[C@H]2N(C(=O)C2(Br)Br)[C@H]1C(=O)OCc1ccc([N+](=O)[O-])cc1,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC759826C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04200>,494.16100000000023,3.1864000000000017,0.0,6.0
Replicase polyprotein 1ab,CHEMBL403,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04270>,233.24499999999998,-0.794999999999999,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5205487,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)C[C@H]2S1(=O)=O,4.301029996,<rdkit.Chem.rdchem.Mol object at 0x000001AC759827A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E042E0>,323.37000000000006,0.8638000000000001,0.0,5.0
Replicase polyprotein 1ab,CHEMBL5205703,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)OC(C)(C)C)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,5.48148606,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04350>,508.6160000000003,1.736700000000001,3.0,7.0
Replicase polyprotein 1ab,CHEMBL5177226,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)OC(C)(C)C)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],6.070581074,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E043C0>,640.6880000000006,-3.0254999999999916,4.0,11.0
Replicase polyprotein 1ab,CHEMBL5185303,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)C(C)C)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,5.93930216,<rdkit.Chem.rdchem.Mol object at 0x000001AC759828F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04430>,478.59000000000026,0.984200000000002,3.0,6.0
Replicase polyprotein 1ab,CHEMBL5180071,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)C(C)C)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],6.187086643,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E044A0>,610.6620000000004,-3.7779999999999956,4.0,10.0
Replicase polyprotein 1ab,CHEMBL5172622,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)Cc1ccccc1)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.585026652,<rdkit.Chem.rdchem.Mol object at 0x000001AC759829D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04510>,526.6340000000002,1.5709000000000006,3.0,6.0
Replicase polyprotein 1ab,CHEMBL5209543,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)Cc1ccccc1)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],6.585026652,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982A40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04580>,658.7060000000004,-3.1912999999999925,4.0,10.0
Replicase polyprotein 1ab,CHEMBL5198062,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(S(C)(=O)=O)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.167491087,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982AB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E045F0>,486.5910000000003,-0.23879999999999563,3.0,7.0
Replicase polyprotein 1ab,CHEMBL5199430,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)OC(C)(C)C)C2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.346787486,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982B20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04660>,522.6430000000004,2.126800000000001,3.0,7.0
Replicase polyprotein 1ab,CHEMBL5179631,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)OC(C)(C)C)C2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],6.124938737,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982B90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E046D0>,654.7150000000005,-2.6353999999999913,4.0,11.0
Replicase polyprotein 1ab,CHEMBL5188783,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(S(C)(=O)=O)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],6.119186408,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982C00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04740>,618.6630000000005,-5.0009999999999994,4.0,11.0
Replicase polyprotein 1ab,CHEMBL5178643,CC(C)C[C@H](NC(=O)OC1CCC2(C1)CN(C(=O)OC(C)(C)C)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,5.903089987,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982C70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E047B0>,522.6430000000003,2.126800000000001,3.0,7.0
Replicase polyprotein 1ab,CHEMBL5190060,CC(C)C[C@H](NC(=O)OC1CCC2(C1)CN(C(=O)OC(C)(C)C)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],5.920818754,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982CE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04820>,654.7150000000005,-2.6353999999999913,4.0,11.0
Replicase polyprotein 1ab,CHEMBL5180417,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)OC(C)(C)C)CC2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.443697499,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982D50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04890>,536.6700000000004,2.5169000000000015,3.0,7.0
Replicase polyprotein 1ab,CHEMBL5189699,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)OC(C)(C)C)CC2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],6.537602002,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982DC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04900>,668.7420000000005,-2.245299999999991,4.0,11.0
Replicase polyprotein 1ab,CHEMBL5172047,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)C(C)C)CC2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.420216403,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982E30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04970>,506.64400000000035,1.764400000000001,3.0,6.0
Replicase polyprotein 1ab,CHEMBL5171293,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)C(C)C)CC2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],6.387216143,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982EA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E049E0>,638.7160000000006,-2.997799999999993,4.0,10.0
Replicase polyprotein 1ab,CHEMBL5182182,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)Cc3ccccc3)CC2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.455931956,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982F10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04A50>,554.6880000000003,2.3511000000000006,3.0,6.0
Replicase polyprotein 1ab,CHEMBL5197848,CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)Cc3ccccc3)CC2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],6.537602002,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982F80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04AC0>,686.7600000000004,-2.411099999999992,4.0,10.0
Replicase polyprotein 1ab,CHEMBL5171724,CC(C)C[C@H](NC(=O)OC1CC2(CCN(S(C)(=O)=O)CC2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.619788758,<rdkit.Chem.rdchem.Mol object at 0x000001AC75982FF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04B30>,514.6450000000003,0.5414000000000034,3.0,7.0
Replicase polyprotein 1ab,CHEMBL5205014,CC(C)C[C@H](NC(=O)OC1CC2(CCN(S(C)(=O)=O)CC2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],6.619788758,<rdkit.Chem.rdchem.Mol object at 0x000001AC75983060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E04BA0>,646.7170000000006,-4.220799999999997,4.0,11.0
